"PlateTrue","Rep","Community","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","Complexity","PlateWell","TruePlateWell","AUC"
11,3,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,0,0,0,0,1,"1C2","11C2",15.8893837858871
16,4,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,0,0,0,0,1,"1C2","16C2",16.5876550128026
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,0,0,1,1,"1C3","1C3",18.7707472134456
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,0,0,1,1,"1C3","6C3",17.8504416153892
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,0,0,1,1,"1C3","11C3",17.1150597459184
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,0,0,1,1,"1C3","16C3",16.7186223747003
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,0,0,1,0,2,"1C4","1C4",16.7266326622456
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,0,0,1,0,2,"1C4","6C4",15.8084148855333
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,0,0,1,0,2,"1C4","11C4",15.8340016066981
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,0,0,1,0,2,"1C4","16C4",15.7395622785502
1,1,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,0,0,1,0,2,"1C5","1C5",18.5344812313784
6,2,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,0,0,1,0,2,"1C5","6C5",16.6928545068151
11,3,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,0,0,1,0,2,"1C5","11C5",15.8140314230501
16,4,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,0,0,1,0,2,"1C5","16C5",16.0373735406588
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,0,0,0,1,2,"1C6","1C6",16.6198378615048
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,0,0,0,1,2,"1C6","6C6",18.2204430252128
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,0,0,0,1,2,"1C6","11C6",16.5227504653989
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,0,0,0,1,2,"1C6","16C6",17.5492163012157
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,1,0,2,"1C7","1C7",16.8496331473331
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,1,0,2,"1C7","6C7",15.8663973830321
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,1,0,2,"1C7","11C7",16.1072084274679
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,1,0,2,"1C7","16C7",15.3389607106878
1,1,"R_ID_7.16_12_R5(1)_TSS",1,1,0,1,0,0,0,0,3,"1C8","1C8",17.9831485711539
6,2,"R_ID_7.16_12_R5(1)_TSS",1,1,0,1,0,0,0,0,3,"1C8","6C8",16.4062187922549
11,3,"R_ID_7.16_12_R5(1)_TSS",1,1,0,1,0,0,0,0,3,"1C8","11C8",15.7091820718645
16,4,"R_ID_7.16_12_R5(1)_TSS",1,1,0,1,0,0,0,0,3,"1C8","16C8",16.5420123893828
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,1,0,0,0,3,"1C9","1C9",18.172552330656
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,1,0,0,0,3,"1C9","6C9",17.6631094808874
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,1,0,0,0,3,"1C9","11C9",16.5538228478335
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,1,0,0,0,3,"1C9","16C9",17.0051170968055
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,0,1,0,0,0,1,3,"1D10","1D10",18.1237400280761
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,0,1,0,0,0,1,3,"1D10","6D10",18.4515616233285
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,0,1,0,0,0,1,3,"1D10","11D10",17.3899265118635
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,0,1,0,0,0,1,3,"1D10","16D10",17.7136751373145
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,0,0,1,1,3,"1D11","1D11",17.2276032913305
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,0,0,1,1,3,"1D11","6D11",16.6394969249477
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,0,0,1,1,3,"1D11","11D11",16.3463861892332
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,0,0,1,1,3,"1D11","16D11",16.787708926221
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,0,0,0,0,1,"1D2","1D2",17.4533984874861
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,0,0,0,0,1,"1D2","6D2",18.2648685739958
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,0,0,0,0,1,"1D2","11D2",16.2556342473098
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,0,0,0,0,1,"1D2","16D2",17.1980197425675
1,1,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,0,0,0,2,"1D3","1D3",16.6539237173426
6,2,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,0,0,0,2,"1D3","6D3",17.5978226868528
11,3,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,0,0,0,2,"1D3","11D3",18.8765819398882
16,4,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,0,0,0,2,"1D3","16D3",16.8701446090487
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,0,0,0,1,2,"1D4","1D4",17.0266028610936
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,0,0,0,1,2,"1D4","6D4",17.8203413695207
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,0,0,0,1,2,"1D4","11D4",16.5600691237462
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,0,0,0,1,2,"1D4","16D4",17.5186485828912
1,1,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,0,0,0,1,2,"1D5","1D5",18.6596535632878
6,2,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,0,0,0,1,2,"1D5","6D5",17.5491492237304
11,3,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,0,0,0,1,2,"1D5","11D5",16.1884889451361
16,4,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,0,0,0,1,2,"1D5","16D5",17.0689084578143
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,1,0,0,0,2,"1D6","1D6",17.2925544287409
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,1,0,0,0,2,"1D6","6D6",17.7684391567954
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,1,0,0,0,2,"1D6","11D6",17.3746971706774
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,1,0,0,0,2,"1D6","16D6",17.4582033803794
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,0,1,2,"1D7","1D7",17.8230122314045
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,0,1,2,"1D7","6D7",18.0992239161736
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,0,1,2,"1D7","11D7",17.9809884473289
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,0,1,2,"1D7","16D7",17.5455462144634
1,1,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,1,0,0,0,3,"1D8","1D8",17.3961840145518
6,2,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,1,0,0,0,3,"1D8","6D8",17.2867155512021
11,3,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,1,0,0,0,3,"1D8","11D8",17.3229112323383
16,4,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,1,0,0,0,3,"1D8","16D8",17.4713577087984
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,1,0,0,3,"1D9","1D9",17.678447015362
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,1,0,0,3,"1D9","6D9",18.5994949639343
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,1,0,0,3,"1D9","11D9",17.33001713157
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,1,0,0,3,"1D9","16D9",17.509490177527
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,1,0,0,3,"1E10","1E10",17.9615667247802
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,1,0,0,3,"1E10","6E10",18.386416058568
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,1,0,0,3,"1E10","11E10",17.0138529015241
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,1,0,0,3,"1E10","16E10",16.9541332182753
1,1,"R_ID_7.16_12_R5(1)_TSS",0,1,1,1,0,0,0,0,3,"1E11","1E11",18.0449302928033
6,2,"R_ID_7.16_12_R5(1)_TSS",0,1,1,1,0,0,0,0,3,"1E11","6E11",18.7985655228383
11,3,"R_ID_7.16_12_R5(1)_TSS",0,1,1,1,0,0,0,0,3,"1E11","11E11",16.3655163867515
16,4,"R_ID_7.16_12_R5(1)_TSS",0,1,1,1,0,0,0,0,3,"1E11","16E11",17.1455121810743
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,0,0,0,1,"1E2","1E2",18.7092921435213
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,0,0,0,1,"1E2","6E2",18.2660889156416
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,0,0,0,1,"1E2","11E2",15.7362642147216
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,0,0,0,1,"1E2","16E2",16.821911984124
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,0,0,0,2,"1E3","1E3",18.6742509210567
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,0,0,0,2,"1E3","6E3",17.8228654550621
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,0,0,0,2,"1E3","11E3",16.0631350443909
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,0,0,0,2,"1E3","16E3",17.0767493345739
1,1,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,0,0,0,0,2,"1E4","1E4",17.3230461028764
6,2,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,0,0,0,0,2,"1E4","6E4",17.205047579593
11,3,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,0,0,0,0,2,"1E4","11E4",15.0542726113768
16,4,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,0,0,0,0,2,"1E4","16E4",16.5042257320085
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,1,1,0,0,0,0,2,"1E5","1E5",20.3158380947319
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,1,1,0,0,0,0,2,"1E5","6E5",18.075012795922
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,1,1,0,0,0,0,2,"1E5","11E5",15.7923047726701
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,1,1,0,0,0,0,2,"1E5","16E5",17.2205360703315
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,1,0,0,2,"1E6","1E6",16.8641863719616
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,1,0,0,2,"1E6","6E6",18.4497053692157
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,1,0,0,2,"1E6","11E6",15.8840612716553
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,1,0,0,2,"1E6","16E6",17.2949352706362
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,1,1,0,2,"1E7","1E7",16.6485603655563
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,1,1,0,2,"1E7","6E7",15.9897674671435
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,1,1,0,2,"1E7","11E7",16.1541282979221
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,1,1,0,2,"1E7","16E7",15.4317820467968
1,1,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,1,0,0,3,"1E8","1E8",17.787173456548
6,2,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,1,0,0,3,"1E8","6E8",17.3539261841304
11,3,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,1,0,0,3,"1E8","11E8",16.2789427103079
16,4,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,1,0,0,3,"1E8","16E8",16.6779459588032
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,0,1,0,3,"1E9","1E9",16.7876178891209
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,0,1,0,3,"1E9","6E9",16.3116160942601
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,0,1,0,3,"1E9","11E9",16.0844030160249
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,0,1,0,3,"1E9","16E9",15.7562565155169
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,0,1,0,3,"1F10","1F10",16.3910150824246
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,0,1,0,3,"1F10","6F10",16.2963251737848
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,0,1,0,3,"1F10","11F10",15.8859636502215
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,0,1,0,3,"1F10","16F10",15.9268994522068
1,1,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,1,0,0,0,3,"1F11","1F11",17.7598894941094
6,2,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,1,0,0,0,3,"1F11","6F11",18.5095260018
11,3,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,1,0,0,0,3,"1F11","11F11",16.2180388519258
16,4,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,1,0,0,0,3,"1F11","16F11",16.7628366991321
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,0,0,1,"1F2","1F2",17.5953991924091
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,0,0,1,"1F2","6F2",18.4114498590349
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,0,0,1,"1F2","11F2",16.3354305357408
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,0,0,1,"1F2","16F2",17.1785040766788
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,0,1,0,0,0,0,2,"1F3","1F3",18.2432105766009
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,0,1,0,0,0,0,2,"1F3","6F3",18.1289708037234
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,0,1,0,0,0,0,2,"1F3","11F3",16.6085563063854
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,0,1,0,0,0,0,2,"1F3","16F3",16.6579383530795
1,1,"R_ID_7.16_12_R5(1)_TSS",0,1,0,1,0,0,0,0,2,"1F4","1F4",16.9472951501365
6,2,"R_ID_7.16_12_R5(1)_TSS",0,1,0,1,0,0,0,0,2,"1F4","6F4",17.4659141492464
11,3,"R_ID_7.16_12_R5(1)_TSS",0,1,0,1,0,0,0,0,2,"1F4","11F4",15.175447260817
16,4,"R_ID_7.16_12_R5(1)_TSS",0,1,0,1,0,0,0,0,2,"1F4","16F4",16.5354060119642
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,1,0,0,0,2,"1F5","1F5",17.6823884951982
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,1,0,0,0,2,"1F5","6F5",18.0886159696677
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,1,0,0,0,2,"1F5","11F5",16.7209728558318
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,1,0,0,0,2,"1F5","16F5",17.3791360108563
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,0,1,0,2,"1F6","1F6",16.7428770999233
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,0,1,0,2,"1F6","6F6",16.1719001609486
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,0,1,0,2,"1F6","11F6",16.1397771255297
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,0,1,0,2,"1F6","16F6",15.8348939124573
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,1,0,1,2,"1F7","1F7",17.8890394475416
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,1,0,1,2,"1F7","6F7",18.4309949726787
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,1,0,1,2,"1F7","11F7",17.3232971838875
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,1,0,1,2,"1F7","16F7",18.6829379091517
1,1,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,0,1,0,3,"1F8","1F8",16.6430009935326
6,2,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,0,1,0,3,"1F8","6F8",16.7316740141174
11,3,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,0,1,0,3,"1F8","11F8",15.8919616978092
16,4,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,0,1,0,3,"1F8","16F8",16.0850777189531
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,0,0,1,3,"1F9","1F9",18.3570544386802
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,0,0,1,3,"1F9","6F9",18.3527268951885
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,0,0,1,3,"1F9","11F9",17.3592437717365
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,0,0,1,3,"1F9","16F9",17.1677231045021
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,0,0,1,3,"1G10","1G10",18.9425329852226
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,0,0,1,3,"1G10","6G10",18.3268860723296
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,0,0,1,3,"1G10","11G10",17.226254530598
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,0,0,1,3,"1G10","16G10",17.0636248978249
1,1,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,0,1,0,0,3,"1G11","1G11",18.6492464616844
6,2,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,0,1,0,0,3,"1G11","6G11",18.2663622531276
11,3,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,0,1,0,0,3,"1G11","11G11",16.9952277473713
16,4,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,0,1,0,0,3,"1G11","16G11",16.8888538034532
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,1,0,0,1,"1G2","1G2",17.8597115156594
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,1,0,0,1,"1G2","6G2",18.3642639056912
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,1,0,0,1,"1G2","11G2",16.0981627170487
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,1,0,0,1,"1G2","16G2",16.9937458170987
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,0,0,0,2,"1G3","1G3",18.1971401911332
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,0,0,0,2,"1G3","6G3",18.4430009874206
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,0,0,0,2,"1G3","11G3",16.4448887142096
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,0,0,1,0,0,0,2,"1G3","16G3",16.7831515588695
1,1,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,1,0,0,0,2,"1G4","1G4",18.2136257407269
6,2,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,1,0,0,0,2,"1G4","6G4",18.5156487914995
11,3,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,1,0,0,0,2,"1G4","11G4",15.2359027702935
16,4,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,1,0,0,0,2,"1G4","16G4",16.6257400714929
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,0,1,0,0,2,"1G5","1G5",19.1367601212848
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,0,1,0,0,2,"1G5","6G5",18.1032908365955
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,0,1,0,0,2,"1G5","11G5",15.786916740316
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,0,1,0,0,2,"1G5","16G5",17.6889488632715
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,0,0,1,2,"1G6","1G6",16.8758385953782
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,0,0,1,2,"1G6","6G6",18.2052401367373
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,0,0,1,2,"1G6","11G6",16.8801121867894
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,0,0,0,1,2,"1G6","16G6",17.2455022755663
1,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,0,1,1,2,"1G7","1G7",16.8431511966333
6,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,0,1,1,2,"1G7","6G7",16.3652275298416
11,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,0,1,1,2,"1G7","11G7",16.0868717052573
16,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,0,0,1,1,2,"1G7","16G7",16.2841282513667
1,1,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,0,0,1,3,"1G8","1G8",18.0568164343135
6,2,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,0,0,1,3,"1G8","6G8",17.834350058893
11,3,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,0,0,1,3,"1G8","11G8",16.7332396115276
16,4,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,0,0,0,1,3,"1G8","16G8",16.2380071549823
1,1,"R_ID_7.16_12_R5(1)_TSS",1,0,0,1,1,0,0,0,3,"1G9","1G9",18.1910810279173
6,2,"R_ID_7.16_12_R5(1)_TSS",1,0,0,1,1,0,0,0,3,"1G9","6G9",18.1932305402675
11,3,"R_ID_7.16_12_R5(1)_TSS",1,0,0,1,1,0,0,0,3,"1G9","11G9",17.4552346419251
16,4,"R_ID_7.16_12_R5(1)_TSS",1,0,0,1,1,0,0,0,3,"1G9","16G9",16.7120941202358
2,1,"R_ID_7.16_12_R5(1)_TSS",1,0,1,1,0,1,0,0,4,"2B10","2B10",18.1629034697168
7,2,"R_ID_7.16_12_R5(1)_TSS",1,0,1,1,0,1,0,0,4,"2B10","7B10",16.8895054512915
12,3,"R_ID_7.16_12_R5(1)_TSS",1,0,1,1,0,1,0,0,4,"2B10","12B10",16.596038297297
17,4,"R_ID_7.16_12_R5(1)_TSS",1,0,1,1,0,1,0,0,4,"2B10","17B10",17.0249679881107
2,1,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,1,1,0,4,"2B11","2B11",15.6575911763451
7,2,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,1,1,0,4,"2B11","7B11",15.1739323378127
12,3,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,1,1,0,4,"2B11","12B11",15.2151428573065
17,4,"R_ID_7.16_12_R5(1)_TSS",1,0,1,0,0,1,1,0,4,"2B11","17B11",15.3715155392676
2,1,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,0,0,1,0,3,"2B2","2B2",16.1348730770431
7,2,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,0,0,1,0,3,"2B2","7B2",14.9281401052455
12,3,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,0,0,1,0,3,"2B2","12B2",15.0522450008136
17,4,"R_ID_7.16_12_R5(1)_TSS",0,1,1,0,0,0,1,0,3,"2B2","17B2",15.5583220148583
2,1,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,1,1,0,0,3,"2B3","2B3",16.4351886526286
7,2,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,1,1,0,0,3,"2B3","7B3",15.7445718432652
12,3,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,1,1,0,0,3,"2B3","12B3",15.1249049106834
17,4,"R_ID_7.16_12_R5(1)_TSS",0,1,0,0,1,1,0,0,3,"2B3","17B3",15.9934496141082
2,1,"R_ID_7.16_12_R5(1)_TSS",0,0,1,1,1,0,0,0,3,"2B4","2B4",17.8335536100595
7,2,"R_ID_7.16_12_R5(1)_TSS",0,0,1,1,1,0,0,0,3,"2B4","7B4",15.9396122207882
12,3,"R_ID_7.16_12_R5(1)_TSS",0,0,1,1,1,0,0,0,3,"2B4","12B4",16.4873577164829
17,4,"R_ID_7.16_12_R5(1)_TSS",0,0,1,1,1,0,0,0,3,"2B4","17B4",16.7518496711207
2,1,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,1,0,0,1,3,"2B5","2B5",18.807242478879
7,2,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,1,0,0,1,3,"2B5","7B5",16.644159541222
12,3,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,1,0,0,1,3,"2B5","12B5",16.5802067403782
17,4,"R_ID_7.16_12_R5(1)_TSS",0,0,1,0,1,0,0,1,3,"2B5","17B5",16.6828533387435
2,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,1,0,0,1,3,"2B6","2B6",17.9573814082766
7,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,1,0,0,1,3,"2B6","7B6",16.530874507602
12,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,1,0,0,1,3,"2B6","12B6",16.0632979672847
17,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,1,1,0,0,1,3,"2B6","17B6",16.991009014435
2,1,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,1,1,3,"2B7","2B7",16.1770275519103
7,2,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,1,1,3,"2B7","7B7",15.3369761309337
12,3,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,1,1,3,"2B7","12B7",15.4384028780454
17,4,"R_ID_7.16_12_R5(1)_TSS",0,0,0,0,1,0,1,1,3,"2B7","17B7",15.8663912620184
2,1,"R_ID_7.16_12_R5(1)_TSS",1,1,1,0,0,0,0,1,4,"2B8","2B8",18.383111055521
7,2,"R_ID_7.16_12_R5(1)_TSS",1,1,1,0,0,0,0,1,4,"2B8","7B8",15.9132820441259
12,3,"R_ID_7.16_12_R5(1)_TSS",1,1,1,0,0,0,0,1,4,"2B8","12B8",15.9972531931071
17,4,"R_ID_7.16_12_R5(1)_TSS",1,1,1,0,0,0,0,1,4,"2B8","17B8",16.689638863222
2,1,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,1,0,1,0,4,"2B9","2B9",15.9715292338339
7,2,"R_ID_7.16_12_R5(1)_TSS",1,1,0,0,1,0,1,0,4,"2B9","7B9",15.3071294601729
